family,feature,feature_value,outcome,seasons_seen,season_count,total_count,min_season_count,avg_rate,min_rate,max_rate,rate_range,avg_lift,min_lift,max_lift,stability_label
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,opponent_runs_4plus,"2023,2024,2025",3,6073,1877,0.5594,0.5436,0.5717,0.0281,0.0015,-0.0064,0.0137,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,opponent_runs_5plus,"2023,2024,2025",3,6073,1877,0.4269,0.4112,0.4411,0.0299,-0.0046,-0.014,0.0119,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_early_deficit_scored_next2,"2023,2024,2025",3,6073,1877,0.3207,0.3038,0.3365,0.0327,-0.0041,-0.011,0.0086,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,6073,1877,0.2807,0.2658,0.2945,0.0287,-0.0002,-0.0039,0.0068,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_f5_runs_2plus,"2023,2024,2025",3,6073,1877,0.5664,0.558,0.5828,0.0248,-0.0168,-0.0215,-0.0117,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_post5_runs_2plus,"2023,2024,2025",3,6073,1877,0.4724,0.4554,0.4838,0.0284,-0.0085,-0.0147,0.0008,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_runs_4plus,"2023,2024,2025",3,6073,1877,0.5379,0.5262,0.553,0.0268,-0.0201,-0.0231,-0.0156,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_runs_5plus,"2023,2024,2025",3,6073,1877,0.4137,0.3978,0.4331,0.0353,-0.0179,-0.0198,-0.015,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_trailed_early_1to3,"2023,2024,2025",3,6073,1877,0.4886,0.4762,0.5021,0.0259,0.0005,-0.0064,0.0094,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,below_avg_30_45,team_won,"2023,2024,2025",3,6073,1877,0.4922,0.4795,0.5012,0.0217,-0.0071,-0.0205,0.0032,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,f5_total_4plus,"2023,2024,2025",3,5981,1847,0.6402,0.6253,0.6499,0.0246,0.0142,0.0027,0.0288,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,f5_total_5plus,"2023,2024,2025",3,5981,1847,0.5166,0.4938,0.5407,0.0469,0.0102,0.0013,0.0195,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,game_total_10plus,"2023,2024,2025",3,5981,1847,0.4156,0.4027,0.4338,0.0311,0.0165,0.0081,0.0222,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,game_total_9plus,"2023,2024,2025",3,5981,1847,0.5138,0.5051,0.5306,0.0255,0.0154,0.0069,0.0204,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,opponent_blew_early_small_lead,"2023,2024,2025",3,5981,1847,0.2868,0.2766,0.2999,0.0233,0.0059,-0.0015,0.0122,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,opponent_runs_4plus,"2023,2024,2025",3,5981,1847,0.5602,0.5532,0.5718,0.0186,0.0022,-0.0027,0.0062,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,opponent_runs_5plus,"2023,2024,2025",3,5981,1847,0.4338,0.4245,0.4509,0.0264,0.0022,-0.002,0.0079,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_early_deficit_scored_next2,"2023,2024,2025",3,5981,1847,0.3268,0.3136,0.3338,0.0202,0.002,-0.0012,0.0051,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,5981,1847,0.2868,0.2766,0.2999,0.0233,0.0059,-0.0015,0.0122,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_f5_runs_2plus,"2023,2024,2025",3,5981,1847,0.599,0.5831,0.6125,0.0294,0.0158,0.0077,0.0218,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_post5_runs_2plus,"2023,2024,2025",3,5981,1847,0.4826,0.4801,0.4858,0.0057,0.0016,-0.0154,0.0118,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_runs_4plus,"2023,2024,2025",3,5981,1847,0.5752,0.5647,0.5824,0.0177,0.0173,0.0079,0.0285,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_runs_5plus,"2023,2024,2025",3,5981,1847,0.4529,0.438,0.4667,0.0287,0.0213,0.0138,0.0287,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_trailed_early_1to3,"2023,2024,2025",3,5981,1847,0.4809,0.4716,0.49,0.0184,-0.0072,-0.011,-0.0027,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,low_lt_30,team_won,"2023,2024,2025",3,5981,1847,0.5121,0.5069,0.5172,0.0103,0.0128,0.0069,0.0192,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,f5_total_4plus,"2023,2024,2025",3,5932,1846,0.6363,0.6224,0.6446,0.0222,0.0104,0.0013,0.022,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,f5_total_5plus,"2023,2024,2025",3,5932,1846,0.5193,0.4965,0.5408,0.0443,0.0129,0.0008,0.0281,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,game_total_10plus,"2023,2024,2025",3,5932,1846,0.4105,0.3841,0.4405,0.0564,0.0114,0.0036,0.0157,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,game_total_9plus,"2023,2024,2025",3,5932,1846,0.5128,0.488,0.5451,0.0571,0.0144,0.0017,0.0214,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,opponent_blew_early_small_lead,"2023,2024,2025",3,5932,1846,0.2867,0.2737,0.3004,0.0267,0.0058,-0.0017,0.0151,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,opponent_runs_4plus,"2023,2024,2025",3,5932,1846,0.5557,0.5445,0.5739,0.0294,-0.0022,-0.0055,-0.0005,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,opponent_runs_5plus,"2023,2024,2025",3,5932,1846,0.4243,0.4011,0.4563,0.0552,-0.0073,-0.0241,0.0034,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_early_deficit_scored_next2,"2023,2024,2025",3,5932,1846,0.3258,0.3167,0.3378,0.0211,0.001,-0.005,0.0062,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,5932,1846,0.2867,0.2737,0.3004,0.0267,0.0058,-0.0017,0.0151,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_f5_runs_2plus,"2023,2024,2025",3,5932,1846,0.5991,0.5948,0.6032,0.0084,0.016,0.0087,0.0199,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_post5_runs_2plus,"2023,2024,2025",3,5932,1846,0.4886,0.474,0.5058,0.0318,0.0076,0.0039,0.0103,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_runs_4plus,"2023,2024,2025",3,5932,1846,0.5827,0.5719,0.6003,0.0284,0.0247,0.0219,0.0265,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_runs_5plus,"2023,2024,2025",3,5932,1846,0.4546,0.4393,0.4755,0.0362,0.0231,0.0226,0.0239,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_trailed_early_1to3,"2023,2024,2025",3,5932,1846,0.4838,0.474,0.4908,0.0168,-0.0043,-0.0086,-0.0019,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,low_lt_30,team_won,"2023,2024,2025",3,5932,1846,0.5129,0.5058,0.5184,0.0126,0.0136,0.0058,0.0184,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,f5_total_4plus,"2023,2024,2025",3,5894,1910,0.6257,0.6251,0.6269,0.0018,-0.0003,-0.0073,0.004,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,f5_total_5plus,"2023,2024,2025",3,5894,1910,0.5057,0.4927,0.5174,0.0247,-0.0007,-0.0136,0.0113,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,game_total_10plus,"2023,2024,2025",3,5894,1910,0.4022,0.3853,0.4244,0.0391,0.0031,-0.0013,0.0058,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,game_total_9plus,"2023,2024,2025",3,5894,1910,0.5003,0.489,0.5213,0.0323,0.0018,-0.0024,0.0042,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,opponent_blew_early_small_lead,"2023,2024,2025",3,5894,1910,0.2819,0.2594,0.3031,0.0437,0.001,-0.0103,0.0154,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,opponent_runs_4plus,"2023,2024,2025",3,5894,1910,0.5497,0.5393,0.5687,0.0294,-0.0083,-0.01,-0.0058,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,opponent_runs_5plus,"2023,2024,2025",3,5894,1910,0.428,0.4131,0.4479,0.0348,-0.0036,-0.005,-0.0023,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_early_deficit_scored_next2,"2023,2024,2025",3,5894,1910,0.3247,0.3058,0.3377,0.0319,-0.0001,-0.009,0.0098,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,5894,1910,0.2819,0.2594,0.3031,0.0437,0.001,-0.0103,0.0154,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_f5_runs_2plus,"2023,2024,2025",3,5894,1910,0.5942,0.5843,0.6103,0.026,0.011,0.0084,0.0158,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_post5_runs_2plus,"2023,2024,2025",3,5894,1910,0.484,0.4771,0.491,0.0139,0.003,-0.0045,0.0137,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_runs_4plus,"2023,2024,2025",3,5894,1910,0.566,0.5539,0.576,0.0221,0.0081,0.0015,0.0188,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_runs_5plus,"2023,2024,2025",3,5894,1910,0.4444,0.4332,0.4587,0.0255,0.0129,0.0058,0.0248,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_trailed_early_1to3,"2023,2024,2025",3,5894,1910,0.4819,0.4719,0.4969,0.025,-0.0062,-0.0121,0.0042,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,high_60_75,team_won,"2023,2024,2025",3,5894,1910,0.5091,0.5044,0.5147,0.0103,0.0097,0.0064,0.0147,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,f5_total_4plus,"2023,2024,2025",3,5847,1799,0.6195,0.5963,0.6337,0.0374,-0.0064,-0.0248,0.006,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,f5_total_5plus,"2023,2024,2025",3,5847,1799,0.5036,0.4789,0.5336,0.0547,-0.0028,-0.0168,0.0057,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,game_total_10plus,"2023,2024,2025",3,5847,1799,0.3929,0.3675,0.4125,0.045,-0.0062,-0.0132,0.0077,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,game_total_9plus,"2023,2024,2025",3,5847,1799,0.4907,0.4756,0.5064,0.0308,-0.0077,-0.0173,0.0049,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,opponent_blew_early_small_lead,"2023,2024,2025",3,5847,1799,0.2761,0.2617,0.2837,0.022,-0.0048,-0.008,-0.0024,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,opponent_runs_4plus,"2023,2024,2025",3,5847,1799,0.5502,0.5304,0.5798,0.0494,-0.0077,-0.0196,0.0053,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,opponent_runs_5plus,"2023,2024,2025",3,5847,1799,0.4214,0.4005,0.4558,0.0553,-0.0102,-0.0247,0.0029,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_early_deficit_scored_next2,"2023,2024,2025",3,5847,1799,0.3209,0.3072,0.3363,0.0291,-0.0039,-0.0088,0.0047,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,5847,1799,0.2761,0.2617,0.2837,0.022,-0.0048,-0.008,-0.0024,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_f5_runs_2plus,"2023,2024,2025",3,5847,1799,0.5801,0.561,0.5898,0.0288,-0.003,-0.0185,0.0141,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_post5_runs_2plus,"2023,2024,2025",3,5847,1799,0.4827,0.4702,0.5003,0.0301,0.0017,0.0001,0.0048,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_runs_4plus,"2023,2024,2025",3,5847,1799,0.5552,0.5397,0.5675,0.0278,-0.0027,-0.0103,0.0091,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_runs_5plus,"2023,2024,2025",3,5847,1799,0.4245,0.4125,0.4369,0.0244,-0.007,-0.016,0.0076,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_trailed_early_1to3,"2023,2024,2025",3,5847,1799,0.4874,0.4756,0.4958,0.0202,-0.0007,-0.007,0.0069,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,below_avg_30_45,team_won,"2023,2024,2025",3,5847,1799,0.4964,0.4931,0.5012,0.0081,-0.0029,-0.0069,0.0032,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,f5_total_4plus,"2023,2024,2025",3,5731,1844,0.6272,0.6201,0.6312,0.0111,0.0013,-0.0038,0.0086,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,f5_total_5plus,"2023,2024,2025",3,5731,1844,0.5117,0.5043,0.5261,0.0218,0.0053,-0.0049,0.0118,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,game_total_10plus,"2023,2024,2025",3,5731,1844,0.4028,0.381,0.4327,0.0517,0.0037,0.0005,0.007,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,game_total_9plus,"2023,2024,2025",3,5731,1844,0.5056,0.4861,0.533,0.0469,0.0072,-0.0002,0.0125,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,opponent_blew_early_small_lead,"2023,2024,2025",3,5731,1844,0.274,0.2668,0.2792,0.0124,-0.0069,-0.0117,-0.0029,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,opponent_runs_4plus,"2023,2024,2025",3,5731,1844,0.559,0.5502,0.5634,0.0132,0.001,-0.0112,0.0141,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,opponent_runs_5plus,"2023,2024,2025",3,5731,1844,0.4317,0.4136,0.4481,0.0345,0.0001,-0.0116,0.0167,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_early_deficit_scored_next2,"2023,2024,2025",3,5731,1844,0.3186,0.3095,0.3264,0.0169,-0.0061,-0.0079,-0.0052,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,5731,1844,0.274,0.2668,0.2792,0.0124,-0.0069,-0.0117,-0.0029,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_f5_runs_2plus,"2023,2024,2025",3,5731,1844,0.5918,0.5835,0.6016,0.0181,0.0086,0.0071,0.0107,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_post5_runs_2plus,"2023,2024,2025",3,5731,1844,0.4856,0.4685,0.5132,0.0447,0.0046,-0.0088,0.0177,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_runs_4plus,"2023,2024,2025",3,5731,1844,0.5697,0.5523,0.5956,0.0433,0.0118,0.0023,0.0211,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_runs_5plus,"2023,2024,2025",3,5731,1844,0.4478,0.4328,0.4665,0.0337,0.0162,0.0136,0.0188,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_trailed_early_1to3,"2023,2024,2025",3,5731,1844,0.4828,0.4771,0.494,0.0169,-0.0052,-0.0115,0.0013,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,high_60_75,team_won,"2023,2024,2025",3,5731,1844,0.509,0.5038,0.5147,0.0109,0.0097,0.0038,0.0147,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_4plus,"2023,2024,2025",3,5141,1528,0.6124,0.5831,0.6374,0.0543,-0.0136,-0.0395,0.0032,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_5plus,"2023,2024,2025",3,5141,1528,0.4944,0.4543,0.538,0.0837,-0.012,-0.0382,0.007,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_10plus,"2023,2024,2025",3,5141,1528,0.3864,0.3649,0.4247,0.0598,-0.0127,-0.0215,-0.001,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_9plus,"2023,2024,2025",3,5141,1528,0.4825,0.4582,0.5229,0.0647,-0.016,-0.0271,-0.0008,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_blew_early_small_lead,"2023,2024,2025",3,5141,1528,0.2811,0.2585,0.2937,0.0352,0.0002,-0.0112,0.006,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_4plus,"2023,2024,2025",3,5141,1528,0.5606,0.5418,0.5857,0.0439,0.0027,-0.0075,0.0112,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_5plus,"2023,2024,2025",3,5141,1528,0.4344,0.4081,0.4594,0.0513,0.0028,-0.0085,0.0105,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_scored_next2,"2023,2024,2025",3,5141,1528,0.3254,0.312,0.339,0.027,0.0006,-0.0028,0.0074,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,5141,1528,0.2811,0.2585,0.2937,0.0352,0.0002,-0.0112,0.006,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_f5_runs_2plus,"2023,2024,2025",3,5141,1528,0.5593,0.5297,0.591,0.0613,-0.0239,-0.0457,-0.0035,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_post5_runs_2plus,"2023,2024,2025",3,5141,1528,0.4773,0.4613,0.4954,0.0341,-0.0037,-0.016,0.0051,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_4plus,"2023,2024,2025",3,5141,1528,0.5392,0.527,0.5609,0.0339,-0.0187,-0.0223,-0.0136,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_5plus,"2023,2024,2025",3,5141,1528,0.4139,0.3966,0.4411,0.0445,-0.0177,-0.0213,-0.0118,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_trailed_early_1to3,"2023,2024,2025",3,5141,1528,0.4995,0.4942,0.5022,0.008,0.0114,0.0095,0.0131,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_won,"2023,2024,2025",3,5141,1528,0.4904,0.4808,0.4993,0.0185,-0.0089,-0.0172,-0.0007,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,f5_total_4plus,"2023,2024,2025",3,5038,1490,0.6107,0.5879,0.6259,0.038,-0.0152,-0.0332,-0.0042,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,f5_total_5plus,"2023,2024,2025",3,5038,1490,0.4929,0.4631,0.5207,0.0576,-0.0135,-0.0326,0.0025,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,game_total_10plus,"2023,2024,2025",3,5038,1490,0.3896,0.3725,0.4195,0.047,-0.0095,-0.0144,-0.0062,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,game_total_9plus,"2023,2024,2025",3,5038,1490,0.4924,0.4805,0.5121,0.0316,-0.0061,-0.0116,-0.0008,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,opponent_blew_early_small_lead,"2023,2024,2025",3,5038,1490,0.2769,0.2577,0.2976,0.0399,-0.004,-0.012,0.0099,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,opponent_runs_4plus,"2023,2024,2025",3,5038,1490,0.5709,0.5584,0.5845,0.0261,0.0129,0.0084,0.0204,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,opponent_runs_5plus,"2023,2024,2025",3,5038,1490,0.4468,0.4369,0.4644,0.0275,0.0153,0.0115,0.0226,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_early_deficit_scored_next2,"2023,2024,2025",3,5038,1490,0.3199,0.3034,0.3407,0.0373,-0.0049,-0.0161,0.0128,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,5038,1490,0.2769,0.2577,0.2976,0.0399,-0.004,-0.012,0.0099,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_f5_runs_2plus,"2023,2024,2025",3,5038,1490,0.5638,0.5396,0.5977,0.0581,-0.0193,-0.0399,0.0032,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_post5_runs_2plus,"2023,2024,2025",3,5038,1490,0.4813,0.4747,0.4879,0.0132,0.0003,-0.0208,0.0111,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_runs_4plus,"2023,2024,2025",3,5038,1490,0.5376,0.5208,0.5489,0.0281,-0.0203,-0.0292,-0.0062,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_runs_5plus,"2023,2024,2025",3,5038,1490,0.4026,0.3927,0.419,0.0263,-0.029,-0.0339,-0.0239,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_trailed_early_1to3,"2023,2024,2025",3,5038,1490,0.4937,0.481,0.5094,0.0284,0.0056,-0.0079,0.0167,mixed_or_noisy
team_quality,opponent_strength_bucket,50_55,team_won,"2023,2024,2025",3,5038,1490,0.4809,0.479,0.4833,0.0043,-0.0184,-0.021,-0.0167,mixed_or_noisy
team_quality,team_strength_bucket,50_55,f5_total_4plus,"2023,2024,2025",3,5038,1490,0.6107,0.5879,0.6259,0.038,-0.0152,-0.0332,-0.0042,mixed_or_noisy
team_quality,team_strength_bucket,50_55,f5_total_5plus,"2023,2024,2025",3,5038,1490,0.4929,0.4631,0.5207,0.0576,-0.0135,-0.0326,0.0025,mixed_or_noisy
team_quality,team_strength_bucket,50_55,game_total_10plus,"2023,2024,2025",3,5038,1490,0.3896,0.3725,0.4195,0.047,-0.0095,-0.0144,-0.0062,mixed_or_noisy
team_quality,team_strength_bucket,50_55,game_total_9plus,"2023,2024,2025",3,5038,1490,0.4924,0.4805,0.5121,0.0316,-0.0061,-0.0116,-0.0008,mixed_or_noisy
team_quality,team_strength_bucket,50_55,opponent_blew_early_small_lead,"2023,2024,2025",3,5038,1490,0.2836,0.2537,0.3034,0.0497,0.0027,-0.016,0.0181,mixed_or_noisy
team_quality,team_strength_bucket,50_55,opponent_runs_4plus,"2023,2024,2025",3,5038,1490,0.5376,0.5208,0.5489,0.0281,-0.0203,-0.0292,-0.0062,mixed_or_noisy
team_quality,team_strength_bucket,50_55,opponent_runs_5plus,"2023,2024,2025",3,5038,1490,0.4026,0.3927,0.419,0.0263,-0.029,-0.0339,-0.0239,mixed_or_noisy
